id,year,notary,rollo,image_num,text_original,label_primary,label_extended,wikidata_uri,text_english,text_chinese
902,1653,Esteban Agreda de Vergara,38,18,general mente lesdoy estepoder entodos mis caussas negoçios çiviles ycriminales.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,I generally give them this power in all my civil and criminal business cases.,我通常在所有民事和刑事业务案件中赋予他们这种权力。
718,1658,Nicolas de Valdivia y Brisuela,40,213,y hoiran sentençias difinitibas o ynterlocutorias y de ellas y de otros autos apelen o supliquen en todo o parte admitiendo lo faborable y replicar sobre lo perjudicial.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,"and they will issue definitive or interlocutory sentences and from them and other orders they will appeal or plead in whole or in part, admitting what is favorable and replying about what is harmful.",他们将发出最终或中间的判决，并根据这些判决和其他命令，对全部或部分内容提出上诉或辩护，承认有利的观点，回答有害的观点。
546,2024-04-29,,20,201,antemy el cap don nicolas debal dibia y brisuela alcalde hordinario desta dha sui porsu mag parecio antonio bernalte de linares depositario jen desta dha siu enfabor de xpobal deloyola besino desta dha siu.,Circumstance,Validation; name and circumstance of parties,https://www.wikidata.org/wiki/Q3053655; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q359175,antemy the cap don nicolas debal dibia and brisuela mayor hordinario desta dha sui porsu mag appeared antonio bernalte de linares depositary jen desta dha siu enfabor de xpobal deloyola besino desta dha siu.,此前，卡普·唐·尼古拉斯·德巴尔·迪比亚和布里苏埃拉市长霍迪纳里奥·德斯塔·达·苏伊·波尔苏·马格出现了安东尼奥·贝尔纳尔特·德利纳雷斯保管人詹·德斯塔·达·西乌·恩法博尔·德·xpobal·德洛伊拉·贝西诺·德斯塔·达·西乌。
473,1658,Nicolas de Valdivia y Brisuela,40,192,eyo ladha catalina gutierres adbertada del sor alcalde hordinario desta dha siu anteq mi en pasa esta critura delas leyes demi fabor iel afecto de ellas renunçio benefiçio del beleyano leyes de toro partida y nueva recopylaçion yel autentico ame.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,eyo ladha catalina gutierres adbertada of the sister mayor hordinario of this dha siu anteq mi in pass this creature of the laws of my favor the affection of them renunçio benefit of the beleyano laws of bull departure and new compilation and the authentic love.,eyo ladha catalina gutierres adbertada，这个dha siu anteq mi的姐妹市长hordinario，传递了我所青睐的法律的生物，他们的感情，renunçio受益于公牛出发的贝莱亚诺法律和新的汇编以及真正的爱。
87,1653,Esteban Agreda de Vergara,38,32,quees fecha en nuebedias delmes desetiembre demill yseis cientos ysin quenta ytres años.,year,year,https://www.wikidata.org/wiki/Q577,which is the date on the newday of the month of September one thousand and six hundred and fifty and three years.,这是一千六百五十三年九月的新日。
472,1658,Nicolas de Valdivia y Brisuela,40,192,y si sanearlo no pudieremos le bolberemos y restituyremos los dhos siento y ochenta pesos las mejoras que ubiere hecho y conlas costas quesele ubieren recresido.,Penalty,Penalty,https://www.wikidata.org/wiki/Q186353,"and if we cannot clean it up, we will refund it and we will restore two hundred and eighty pesos for the improvements that have been made and with the costs that have been incurred.",如果我们无法清理干净，我们将退款，并为已完成的改进和已产生的费用退还 280 比索。
351,1658,Nicolas de Valdivia y Brisuela,40,185,y pagaremos desien pesos para hecho y efecto de redemçion serbir yadmitir ysino que con consignarlos antela rl jus ayamos cumplidos yque demos libres del redito que montare ladha consignaçion yque noaya depoder bender las dhas casas niparte deellas asta aber redemido y quitado entera mente eldho censo.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"and we will pay several pesos for the fact and effect of the redemption to be served and admitted and if not, by registering them before the RL we have fulfilled our obligations and we are free from the revenue that the consignment will mount and that we will no longer be able to bless the two houses or part of them until we have redeemed and completely removed the census.",我们将为赎回的事实和效果支付几比索以供送达和承认，如果没有，通过在 RL 之前注册它们，我们已经履行了我们的义务，并且我们不受寄售将产生的收入的影响，并且在我们赎回并完全取消人口普查之前，我们将不再能够祝福这两座房屋或其中的一部分。
491,1658,Nicolas de Valdivia y Brisuela,40,194,antemi el cap don nicolas debal dibia y brisuela tesorero dela rl asienda desu mag destas probinçias y alcalde hordinario desta dha siu y su juridicsion por su mag.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,antemi the cap don nicolas debal dibia and brisuela treasurer of the rl asienda of his mag of these probinçias and mayor hordinario desta dha siu and its jurisdiction by his mag.,Antemi 上尉唐·尼古拉斯·德巴尔·迪比亚和布里苏埃拉是这些 probinçias 的 rl asienda 的财务主管，以及市长 hordinario desta dha siu 及其管辖权。
283,1658,Nicolas de Valdivia y Brisuela,40,177,siendo presentes portestigos elcap carlos pereyra de espinola melchor garçia y juan ramires de arellanno.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,being present by witnesses elcap carlos pereyra from espinola melchor garçia and juan ramires from arellanno.,证人包括来自埃斯皮诺拉·梅尔乔·加西亚的埃尔卡普·卡洛斯·佩雷拉和来自阿雷利亚诺的胡安·拉米雷斯。
469,1658,Nicolas de Valdivia y Brisuela,40,192,y nos obligamos ala ebiçion seguro y saneamiento del dho pedaso desolar en manera que lesera sierto yseguro de pleytos enbargos contra diçiones y otros litigios.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,and we undertake the safe ebiçion and sanitation of the desolate property in such a way that it will be safe and secure from lawsuits against diçions and other disputes.,我们对荒凉的财产进行安全清理和卫生处理，以确保其安全，免受针对迪西恩的诉讼和其他纠纷。
542,1658,Nicolas de Valdivia y Brisuela,40,200,y alo dho fueron presentes portes tigos el contador delarl asienda donp deartieda y baygorry el alferes manuel demarçianes y ju ramires derellano quelo firmaron conmigo el dho alcalde hordinario desu mag por falta de escribano pu ny rl.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597,and also present were portes tigos the accountant delarl asienda donp deartieda and baygorry the alferes manuel demarçianes and ju ramires derellano who signed it with me the dho mayor hordinario desu mag due to lack of notary pu ny rl.,出席的还有 Portes tigos、会计 delarl asienda donp Deartieda 和 baygory、alferes manuel demarçianes 和 ju ramires derellano，由于缺乏公证人 pu ny rl，他们与我一起签署了 dho 市长 hordinario desu mag。
894,1653,Esteban Agreda de Vergara,38,18,poder para cobrar al comiso juannabarro y baltazarnuñez y a juande albarado ynsolidum - paracobranzas.,Copete,Copete; power of attorney,https://www.wikidata.org/wiki/Q8350837,power to collect from juannabarro and baltazarnuñez and juande albarado ynsolidum - paracobranzas.,有权向 juannabarro 和 baltazarnuñez 以及 juande albarado ynsolidum - paracobranzas 收集。
242,1658,Nicolas de Valdivia y Brisuela,40,171,y hoyra sentencias en todos grados e ynstancias y ynter pondra apelaciones y suplicaciones en todo o parteadmitiendo lo lo faborable y replicando sobre lo per judicial.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"and today sentences are passed in all degrees and instances and inter will file appeals and supplications in whole or in part, admitting what is favorable and replying about what is harmful.",今天，各种程度和情况的判决都已通过，国际米兰将提出全部或部分上诉和恳求，承认有利的事情，回应有害的事情。
302,1658,Nicolas de Valdivia y Brisuela,40,178,y es ffa enbuenos ayres en beynte y tres dios del mes de henero de mil yseis cientos ysinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577,and it is ffa in buenos ayres in beynte and three god of the month of henero of one thousand and six hundred and fifty and eight years.,这是布宜诺斯艾利斯的贝因特和一千六百五十八年赫内罗月的三神。
807,1658,Nicolas de Valdivia y Brisuela,40,239,hoyran sentençias difinitibas o ynterlocutorias y de ellas y de otros autos apelen o supliquen en todo o parte admitiendo lo faborable y replicar sobre lo perjudicial.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"Today they issue definitive or interlocutory sentences and from them and other orders they appeal or plead in whole or in part, admitting what is favorable and replying about what is harmful.",今天，他们发出最终或中间的判决，并根据这些判决和其他命令，全部或部分地提出上诉或辩护，承认有利的观点，回答有害的观点。
602,1658,Nicolas de Valdivia y Brisuela,40,205,siento y nobenta y dos rosarios de cristal a dose rs cada uno.,Asset,Asset; crystal rosaries; price; quantity,https://www.wikidata.org/wiki/Q46737,one and ninety-two crystal rosaries at two rs each.,一串和九十二串水晶念珠各两卢比。
76,1653,Esteban Agreda de Vergara,38,31,ytomen supo seçion yla continúen presenten testigos escripturas probansas y otros rrecaudos quepida ysa quen depoder dequien los hubiere ydevadar.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"and take knowledge of the section and continue it, present witnesses, written documents and other information that is requested and to whomever there may be and devadar.",并了解该部分的知识并继续下去，向可能有的人和德瓦达提供证人、书面文件和其他所要求的信息。
127,1653,Esteban Agreda de Vergara,38,33,yprometemos deaver porfirme este poder ylas escri pturas que otor gare.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597,and we promise to see firmly this power and the scriptures it grants.,我们承诺坚定地看到这种力量和它所赋予的经文。
715,1658,Nicolas de Valdivia y Brisuela,40,213,y en quanto a las cobranzas que se ofresieren aran enbargos y desenbargos pryçiones solturas execuçiones ventas y remates de bienes reconbenir y protestar quando se requiera.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,"and regarding the collections that are offered, they will undertake seizures and clearances, settlements, executions, sales and auctions of goods, acknowledge and protest when required.",对于所提供的藏品，他们将进行扣押和清理、和解、处决、销售和拍卖货物，并在需要时予以承认和抗议。
475,1658,Nicolas de Valdivia y Brisuela,40,192,y que la hago de milibre y agradable boluntad sin otro jenero de fuersa ni violencia.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,and that I do it with free and pleasant will without any other kind of force or violence.,我以自由和愉快的意愿来做这件事，没有任何其他形式的武力或暴力。
262,1658,Nicolas de Valdivia y Brisuela,40,176,sepan quantos estacarta bieren comoyo pedrodearenas marron pro pietario desta siu dela trinidad puerto buenos ayres y departida para las probinçias del peru.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278,"Know how many of you like this letter like me, Pedrodearenas Marron, owner of this site in Trinidad, Puerto Buenos Ayres, and heading to the provinces of Peru.",知道你们中有多少人和我一样喜欢这封信，Pedrodearenas Marron，这个网站的所有者，位于特立尼达、布宜诺斯艾利斯港，并将前往秘鲁各省。
166,1653,Esteban Agreda de Vergara,38,102,y siyo lo hiziera yotorgare cobranzas y cada una yqualquier sobre el mayorasgo delos malgarexos queposeyo don rrodrigo ortis melgarexo en castillexa detalavera juridiçion dela çiudad desevilla cuya lixitima sucesora yeredera soy conforme alaley desuseçion deltal mayorasgo fuere nesesario contienda dejuiçio.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"and if I do so, I will grant collections and each and any one on the mayoralty of the malgarexos that Mr. rrodrigo ortis melgarexo owns in castillexa de talavera jurisdiction of the city of Seville whose last successor in title I am according to the law of disuse of such mayorasgo if a lawsuit contest is necessary.",如果我这样做，我将授予rrodrigo ortis melgarexo先生在塞维利亚市的castillexa de talavera管辖区拥有的malgarexo市长职位上的每一个和任何一个人的权利，如果有必要进行诉讼，根据废弃该市长的法律，我是其最后的所有权继承人。
11,1653,Esteban Agreda de Vergara,38,22,quetenemos notiçia queseenbarca enlos dhos galeones yque rresidedepresente enladha çiudad de cadis.,Circumstance,Circumstance of party,https://www.wikidata.org/wiki/Q19037978,We have news that he sails on the two galleons and that he resides presently in the city of Cadis.,我们有消息称他乘坐两艘大帆船航行，目前居住在卡迪斯市。
762,1658,Nicolas de Valdivia y Brisuela,40,234,y para el seguro delos corridos hipotecare mil yeguas de crias de mulas y con beinte y sinco garañones que tengo en la dha estancia y asimismo dies piesas de esclabos negros llamados antonio simon pedro agustin manuel salvador margarita ysabel esperanza serafina.,Asset,Description of asset; cattle,https://www.wikidata.org/wiki/Q46737,and for the insurance of the corridos I will mortgage a thousand mares of mule breeding and with two and five stallions that I have in the dha ranch and also ten horses of black slaves named Antonio Simon Pedro Agustin Manuel Salvador Margarita and Sabel Esperanza Serafina.,为了保证走廊的保险，我将抵押一千匹骡子母马和我在达牧场拥有的两匹和五匹种马，还有十匹黑人奴隶的马，名叫安东尼奥·西蒙·佩德罗·奥古斯丁·曼努埃尔·萨尔瓦多·玛格丽塔和萨贝尔·埃斯佩兰萨·塞拉菲娜。
750,1658,Nicolas de Valdivia y Brisuela,40,220,e yo eldho anbroçio pereyra que he hoydo y entendido la forma de todo lo contenido aseto esta dha escritura segun y como en ella se contiene y declara.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"and I, the author of the pereyra, who have understood and understood the form of everything contained herein, accept this writing according to how it is contained and declared.",我，佩雷拉的作者，已经理解并理解了本文所包含的一切内容的形式，根据它的包含和声明方式接受这篇文章。
765,1658,Nicolas de Valdivia y Brisuela,40,234,antemy el capn don nicolas de baldibia y brisuela alcalde hordinario de ella por su magd.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,antemy the captain don nicolas de baldibia and brisuela hordinario mayor of it by his magd.,前面是队长唐·尼古拉斯·德·巴尔迪比亚和布里苏埃拉·霍迪纳里奥，由他的马格德担任市长。
401,1658,Nicolas de Valdivia y Brisuela,40,189,en la sui delatrinidad puerto debuenos ayres en onse dias delmes demarso de mil y seisçientos y sinquenta y ocho anos.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991,in the sui delatrinidad port of buenos ayres in onse days of the month of March of one thousand and six hundred and fifty and eight years.,公元一千六百五十八年三月的那几天，在布宜诺斯艾利斯的德拉特里尼达港。
365,1658,Nicolas de Valdivia y Brisuela,40,186,para cuya firmesa cumplido efecto obligo assimesmo mis bienes dotales ereditarios parrafrenales. sobre los quales no pedire benefiçio derrestitucion nintegrum ni are exclamaçion nipro testaçion contra esta escritura.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,for whose firm effect I also obligate my parrafrenal hereditary dowry assets. on which I will not ask for the benefit of restitucion nintegrum nor are there any exclamations or testaçions against this writing.,为了其公司的影响，我还承担了我的朋友世袭嫁妆资产的责任。我不会要求赔偿，也不会对这篇文章提出任何感叹或遗言。
643,1658,Nicolas de Valdivia y Brisuela,40,206,desde luego obliguo mipersona y bienes abidos y por aber. y mesometo alos jueses y jus del rey nuestro señor para ser con pelido como por sentençia dejuez conpetente pasada e cosa jusgada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,of course I obligate my person and assets abide and to be aber. and I submit to the judges and jus of the king our lord to be with peido as by sentence of a competent judge passed and res jusgada.,当然，我有义务遵守并遵守我的人身和财产。我服从我们主国王的法官和法律，按照一位称职的法官的判决和res jusgada的判决，与佩多站在一起。
638,1658,Nicolas de Valdivia y Brisuela,40,206,de las quales dhas partidas asimesmo me hago cargo y me obliguo dedar quenta desu balory prosedido en conformydad del horden que que ede seguir que seme ade dar por dho cap ygnaçio demaleo firma da desu nombre segun y como tenemos tratado.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,of which you have also taken charge and I am obliged to give you a portion of your balance proceeded in accordance with the order that can be followed that seems to be given by the cap and gnaçio demaleo signs his name according to and as we have treaty.,您也负责其中，我有义务按照可以遵循的顺序给您余额的一部分，该顺序似乎是由帽子给出的，并且纳西奥·德马利奥根据我们签订的条约签署了他的名字。
661,1658,Nicolas de Valdivia y Brisuela,40,209,y dejar dha ropa enpoder de pedro dealdabe y por suausiençia o ynpedimento en poder del dho don fran de soto ypor falta oynpedimento deanbos enpo der de don juan fernandes deoquendo besino de la dha billa depotossy para que disponga del benefiçio de dha ropa.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,and leave the clothes in the possession of Pedro Aldabe and for his absence or request in the power of Mr. Don Fran de Soto and for lack of oynpedimento of both in the power of Don Juan Fernandes deoquendo besino of the daughter's depotossy billa so that he has the benefit of the clothes.,并将衣服留给佩德罗·阿尔达贝（Pedro Aldabe），如果他缺席或提出请求，则由唐·弗兰·德·索托（Don Fran de Soto）先生负责，而如果两者都没有，则由唐·胡安·费尔南德斯·德奥肯多·贝西诺（Don Juan Fernandes deoquendo besino）女儿的仓库比拉（Don Juan Fernandes deoquendo besino）负责，以便他享有这些衣服的好处。
628,1658,Nicolas de Valdivia y Brisuela,40,205,tres quintales deasero fino demilan endos surones atreynta pesos elquintal monta nobenta pesos dose quintales.,Asset,asset; steel; price,https://www.wikidata.org/wiki/Q46737,three quintals of fine fine demilan in two surons atreynta pesos the quintal amounts to ninety pesos two quintals.,三公担细德米兰换成两个苏伦阿特雷恩塔比索，这一公担相当于九十比索二公担。
129,1653,Esteban Agreda de Vergara,38,33,ydamos poder cumplido alos jueses yjustas desumagd dequales quier partes quesean a cuya juridicion yfuero nos sometemos para que asi nos lo hagan cumplir por via executiva como sentençia di fini tiva dejues conpetente por nos pedida yconsentida ypasada en co ssa jus gada.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597,and we give fulfilled power to the judges and judges of any parties to whose jurisdiction and jurisdiction we submit so that they may enforce it by executive means as a final sentence of competent judges requested and consented to and passed in co ssa jus gada.,我们向我们提交管辖权和管辖权的法官和任何当事方的法官授予履行的权力，以便他们可以通过行政手段执行该判决，作为主管法官请求、同意并在 co ssa jus gada 中通过的最终判决。
466,1658,Nicolas de Valdivia y Brisuela,40,192,y desdeluego nos desistimos apartamos detodo derecho deposeçion y dominio directo que ael dho pedaso deso lar tenemos y lo sedemos y tras pasamos en el susodho y sus sucesores.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"and from then on we desist, we depart from all right of possession and direct dominion that we have in this piece of land and we seize it and after we pass on to the susodho and its successors.",从那时起，我们停止，放弃我们在这片土地上拥有的所有占有权和直接统治权，我们夺取它，然后将其交给苏索多及其继承者。
890,1658,Nicolas de Valdivia y Brisuela,40,242,y por su aussençia o ynpedimento a miguel de agumaga y deoniçio de acarreta a todos juntos y a cada uno de por ssi ynsolidum conygual facultad para que por mi y en mi nombre rrepresentando mi propia persona y como yo mesmo acudan y semuestren partes en qualesquiere mis negoçios pleito y caussas qyotengo ovuriere mobidas o p mober en estas provinçioas y en las del piru.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"and for his absence or request to Miguel de Agumaga and Deoniçio de Carreta to all together and to each one of his or her conjugal solidum faculty so that for me and in my name, representing my own person and as myself, they come and show themselves parties in which they want my businesses, lawsuits and causes that I have to deal with mobs or p mober in these provinces and in those of the piru.",由于他缺席或向米格尔·德·阿古玛加和德奥尼西奥·德·卡雷塔向所有人以及他或她的每一位婚姻实体提出请求，以便我和以我的名义，代表我本人并以我自己的身份，他们来参加聚会，他们想要我的生意，诉讼和事业，我必须与这些省份和皮鲁省的暴徒或人民打交道。
714,1658,Nicolas de Valdivia y Brisuela,40,213,y de todo usaran en juyçio y fuera del y me remitiran los recaudos que assi allaren ser me nesesarios por las vias y duplicados que les paresieren.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,and they will use everything in court and outside of it and will send me the information that they determine to be necessary in the ways and duplicates that they see fit.,他们将使用法庭内外的所有信息，并以他们认为合适的方式向我发送他们认为必要的信息和副本。
559,2024-04-29,,20,201,ypor no pareser depresente renunçio la no numerata pecunia y leyes dela entriega conla exsepçion yprueba del resibo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,and for not appearing to be present I renounce the non-numerated money and laws of delivery with the exception and proof of receipt.,由于我没有出现在场，我放弃非数数货币和交付法，但有收据证明除外。
490,1658,Nicolas de Valdivia y Brisuela,40,194,yser enconformidad delo dis puesto sobre esta rason.ba en m nos alferes.Bale.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,and be in accordance with the provisions on this reason.ba in me alferes.Bale.,并按照规定就这个理由。ba in me alferes.罢了。
3,1653,Esteban Agreda de Vergara,38,22,ante mi elescrivano ytestigos pareçio pedro en rri ques morador enesta ciud departida parala desevilla enel nvio nombrado sansalvador surto enestepuerto quevino derregistro de quees dueño ycapn enrri que jacome deu rrea.,Parties,Parties and their places of residence,https://www.wikidata.org/wiki/Q60981922,Before me he wrote and witnesses appeared Pedro in rri ques resident in this city leaving for the desevilla in the ship named Sansalvador left in this port that came from the record of who is the owner and captain enrri que jacome deu rrea.,在我之前，他写道，目击者出现在佩德罗居住在这座城市的里克斯，乘坐名为桑萨尔瓦多的船离开这个港口，前往德塞维拉，这艘船的船主和船长恩里·克·雅科姆·德雷亚是谁的记录。
668,1658,Nicolas de Valdivia y Brisuela,40,210,ypara ello y aberlo por firme obligo my persona y bienes abidos y por aber. y mesometo alos juezes y jus del rey nuestro señor para ser conpelido como por sentençia de juez conpetente pasada en cosa jusgada consentida y no apelada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,and for this and to open it I firmly bind my person and assets abided and aber. and I submit to the judges and jus of the king our lord to be condemned as by a sentence of a competent judge passed in res jusgada consented and not appealed.,为此，为了打开它，我牢牢地约束了我的人身和财产。我向法官和我们的主国王的法律提出谴责，因为一位合格的法官在法律中通过的判决同意并且没有上诉。
590,1658,Nicolas de Valdivia y Brisuela,40,204,dos piesas de lana abiente y dos pesos.,Asset,Asset; cloth; price; quantity,https://www.wikidata.org/wiki/Q46737,two pieces of warm wool and two weights.,两块温暖的羊毛和两个重物。
298,1658,Nicolas de Valdivia y Brisuela,40,178,y de ellas y deotros autos apele o suplique entodo oparte admitiendo lo faborable yreplicar sobre lo perjudicial.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"and from them and from other orders appeal or plead in every other way, admitting what is favorable and replying about what is harmful.",并以各种方式向他们和其他命令提出上诉或恳求，承认有利的事情，回答有害的事情。
937,1658,Nicolas de Valdivia y Brisuela,40,273,y poniendo en execuzon lo referido me obligo conmi persona y vienes havid y por aver a que dentro deun año de la fh destaescritura darey pagare real y con efecto a la dha doña maria de salas o a quien su poder ubiere los dhos doçientos y quarenta y çinco pesos deao cho reales con mas las costas de la cobrança.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"and putting into execution what I have referred to, I am obligated to my person and to you, and to see that within one year of the date of this writing, I will pay in real and effect to Mrs. Maria de Salas or to whomever her power extends the two hundred and forty-five pesos of three reales with plus the costs of the collection.",并执行我所提到的内容，我对我个人和对你都有义务，并确保在写下这篇文章之日起一年内，我将实际有效地向玛丽亚·德·萨拉斯夫人或她的权力下达的任何人支付三雷亚尔的两百四十五比索，再加上收集费用。
794,1658,Nicolas de Valdivia y Brisuela,40,237,y doy fe que en mi presençia y de los testigos de yuso ladha otorgante que doy asimesmo la dha fe de conoserla.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,and I attest that in my presence and that of the witnesses of yuso ladha granting that I also attest to knowing it.,我在我和尤索拉达的证人在场的情况下证明这一点，同时我也证明我知道这一点。
817,1658,Nicolas de Valdivia y Brisuela,40,240,y sertifico y doy fe conosco al otorgante elqual lo firmo en rexistro. ba en mdo de ella. bale nobale.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,and I certify and certify that I know the grantor who signed it in the record. I was in love with her. bale nobale.,我证明并证明我认识在记录中签字的授予人。我爱上了她。巴莱诺巴莱。
425,1658,Nicolas de Valdivia y Brisuela,40,190,un negro mi esclabo llamado nicolas natural decabo de cabo berde de hedad de dies ocho anos poco mas menos.,Asset,asset invoved; slave; place of origin; age,https://www.wikidata.org/wiki/Q46737; https://www.wikidata.org/wiki/Q12773219,"A black slave named Nicolas, a native of Cape Verd, aged about ten and eight years old.",一个名叫尼古拉斯的黑人奴隶，是佛得角人，年龄大约十岁和八岁。
508,1658,Nicolas de Valdivia y Brisuela,40,197,Sepan quantos estacarta bieren como yo don garçia medran residente en esta siu dela try nidad puerto debuenos ayres.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278,"Know how many of you in this letter are like me, Mr. Garçia, who lives in this state of the city of Buenos Aires.",加西亚先生，你知道这封信里有多少人像我一样，住在布宜诺斯艾利斯市这个州。
12,1653,Esteban Agreda de Vergara,38,22,ydesus bienes y de quien conderecho devan çinco mill quatroçientos ysesenta y çinco rreales deplatta doble.,Amount,Amount involved,https://www.wikidata.org/wiki/Q309314,and of their assets and from whom they rightfully owe five thousand four hundred and sixty five reals of double silver.,以及他们的资产，他们理所当然地欠他们五千四百六十五雷亚尔双银。
566,1658,Nicolas de Valdivia y Brisuela,40,202,y desde luego meobligo ala ebiçio seguro ysaneamiento delas dhas casas enmanera de que agora y entodo tienpo leseran siertas yseguras depleytos enbargos contra diçiones y otros litijios.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,and of course I am obliged to ensure the safe eviction and sanitation of the two houses so that now and at all times they will be safe and secure from settlements against dicions and other litigation.,当然，我有义务确保这两所房子的安全驱逐和卫生，以便它们现在和任何时候都安全无忧，免受针对判决和其他诉讼的和解。
729,1658,Nicolas de Valdivia y Brisuela,40,218,y usando anbos a dos de mancomun y abos de uno y cada uno deporssy denos por el todo renunciando como expresamente renunçiamos a las leyes dela comunidad mancomunidad dibiçion y excurçion como en ellas se contienen.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,"and using both two of mancomun and both of one and each one of porssy give us for the whole, renouncing as we expressly renounce the laws of the community mancomunidad dibiçion and excursion as they are contained in them.",并使用mancomun的两个和porssy的一个和每个一个给我们整体，放弃我们明确放弃的社会mancomunidad dibiçion和游览的法律，因为它们包含在其中。
32,1653,Esteban Agreda de Vergara,38,28,yeldho srteniente aprovo esteconsierto ylos otorgantes rrenunçiaron laleyes desufavor ylagl rrenunçiaçion deleyes.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,Yeldho his lieutenant approved this agreement and the grantors waived the laws in his favor and the waiver of the laws.,他的副官耶尔多批准了这项协议，授予者放弃了对他有利的法律​​和法律的放弃。
2,1653,Esteban Agreda de Vergara,38,22,enla çiud delattr d puerto debuenos ayres entres dias del mes desetiembre de mill yseis çientos ysin quenta ytres años.,year,year and place,https://www.wikidata.org/wiki/Q577,in the city of Buenos Aires port between three days of the month of September of one thousand and six hundred and five and three years.,一千六百零五三年九月三天间，布宜诺斯艾利斯市港口。
147,1653,Esteban Agreda de Vergara,38,34,poder de dona beatris defrias.,Header,Header - power of attorney granted by woman,https://www.wikidata.org/wiki/Q1141160,power of dona beatris defrias.,多纳·贝阿特里斯·迪弗里亚斯的力量。
533,1658,Nicolas de Valdivia y Brisuela,40,199,y asimesmo adebender en ella layerba del paraguay tabaco belas y otros jeneros quesele sele dieren por los aranseles y posturas que corrieeren esta dha siu.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,"and likewise, it is necessary to include in it a layer of Paraguayan tobacco and other goods that are given to it by the rules and positions that prevail in this day.",同样，有必要在其中包括一层巴拉圭烟草和当今通行的规则和立场赋予它的其他商品。
231,1658,Nicolas de Valdivia y Brisuela,40,145,que es el que so cuya dispoçiçion falleçio la contenida como demas delo ynserto consta por untestimonio firmado y signado deldho escribano alonsoagreda debergara.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,"which is the one whose disposition died, the content contained as the rest of the insert consists of a testimony signed and signed by the notary Alonsoagreda debergara.",其处置已死亡，插入内容的其余部分包含一份由公证人 Alonsoagreda debergara 签署的证词。
417,1658,Nicolas de Valdivia y Brisuela,40,189,para que presentandose con esta renunçiaçion adonde con derecho pueda y deba y enterando enlas rs cajas lo que les toca y deben aber.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,so that they present themselves with this waiver wherever they can and should and find out in the boxes what they have and should know.,这样他们就可以在任何可能和应该的地方提出此弃权书，并在方框中找出他们已经知道和应该知道的内容。
42,1653,Esteban Agreda de Vergara,38,29,conquales quier personas asi en demandando como endefendiendo.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,with which people want to sue as well as defend.,人们想用它来起诉和辩护。
